feature_group,original_id,fragment_score,isotope_similarity,mass_error_ppm,formula,rank_group,is_tied
0.87_112.9834m/z||M-H,CSID67038442,0.0,70.2097140301775,0.898799103137395,C2H6ClOS,1,False
1.72_112.9856m/z||M-H,HMDB14118,0.0,97.3942661823667,-0.122739127270528,C2HF3O2,1,False
1.72_112.9856m/z||M-H,CSID10239201,0.0,97.3942661823667,-0.123342761437292,C2HF3O2,2,False
10.06_893.5053m/z||M-H,HMDB37256,0.0,51.6855203092638,-2.27415275649909,C54H70MgN4O6,1,False
10.06_893.5053m/z||M-H,CSID16736116,0.0,51.6855203092638,-2.27450885989259,C54H70MgN4O6,2,False
10.16_905.5030m/z||2M-H,CSID78316413,10.1,91.2579225572661,2.48798994505213,C25H32FN5O2,1,False
10.16_905.5030m/z||2M-H,45050,0.0,88.1339095605923,0.521424202777113,C24H39NO5S,2,False
10.16_905.5030m/z||2M-H,CSID2342726,0.0,88.1339095605923,0.522203742716327,C24H39NO5S,3,True
10.16_905.5030m/z||2M-H,CSID30791813,0.0,88.1339095605923,0.522203742716327,C24H39NO5S,3,True
10.16_905.5030m/z||2M-H,CSID47425,0.0,88.1339095605923,0.522203742716327,C24H39NO5S,3,True
10.16_905.5030m/z||2M-H,992325,0.0,86.802000990939,-2.42925420720433,C25H35N5OS,4,False
10.17_491.3138m/z||M-H,CSID115266914,0.0,80.3232177779714,-1.02916036493507,C25H49O7P,1,True
10.17_491.3138m/z||M-H,CSID59664358,0.0,80.3232177779714,-1.02916036493507,C25H49O7P,1,True
10.17_491.3138m/z||M-H,CSID66739000,0.0,80.3232177779714,-1.02916036493507,C25H49O7P,1,True
10.17_491.3138m/z||M-H,CSID74851452,0.0,80.3232177779714,-1.02916036493507,C25H49O7P,1,True
10.17_491.3138m/z||M-H,1041126,0.0,77.0853289408948,-0.386391159941447,C28H40N6O2,2,False
10.20_353.2050m/z||M-H,CSID56096,2.76,77.9307682702344,4.31831248467681,C22H27FN2O,1,True
10.20_353.2050m/z||M-H,CSID59009033,2.76,77.9307682702344,4.31831248467681,C22H27FN2O,1,True
10.20_383.1883m/z||M-H,CSID28282710,78.2,84.3998175186336,4.98196013321979,C23H28O5,1,True
10.20_383.1883m/z||M-H,CSID28282719,78.2,84.3998175186336,4.98196013321979,C23H28O5,1,True
10.20_383.1883m/z||M-H,CSID26347705,77.9,84.3998175186336,4.98196013321979,C23H28O5,2,False
10.20_383.1883m/z||M-H,CSID35013356,69.5,84.3998175186336,4.98196013321979,C23H28O5,3,True
10.20_383.1883m/z||M-H,CSID59696873,69.5,84.3998175186336,4.98196013321979,C23H28O5,3,True
10.20_383.1883m/z||M-H,HMDB31380,66.7,84.3998175186336,4.98197116909877,C23H28O5,4,False
10.20_383.1883m/z||M-H,CSID35014691,56.5,84.3998175186336,4.98196013321979,C23H28O5,5,False
10.20_383.1883m/z||M-H,HMDB38917,56.5,84.3998175186336,4.98197116909877,C23H28O5,6,False
10.20_383.1883m/z||M-H,CSID67492156,50.1,84.3998175186336,4.98196013321979,C23H28O5,7,False
10.20_383.1883m/z||M-H,CSID24604156,28.6,84.3998175186336,4.98196013321979,C23H28O5,8,True
10.20_383.1883m/z||M-H,CSID24604174,28.6,84.3998175186336,4.98196013321979,C23H28O5,8,True
10.20_383.1883m/z||M-H,CSID65328248,28.6,84.3998175186336,4.98196013321979,C23H28O5,8,True
10.20_383.1883m/z||M-H,HMDB14334,1.55,14.7471554718412,-3.37759537128633,C19H25BN4O4,9,False
10.20_383.1883m/z||M-H,CSID343402,1.55,14.7471554718412,-3.37837832635595,C19H25BN4O4,10,False
10.20_383.1883m/z||M-H,CSID67166887,0.0,91.0395238413426,4.14383770657249,C15H33AlO9,11,False
10.20_383.1883m/z||M-H,1032039,0.0,85.62045521473,-1.47383698771019,C21H25FN4O2,12,True
10.20_383.1883m/z||M-H,1078488,0.0,85.62045521473,-1.47383698771019,C21H25FN4O2,12,True
10.20_383.1883m/z||M-H,1094965,0.0,85.62045521473,-1.47383698771019,C21H25FN4O2,12,True
10.20_383.1883m/z||M-H,1098368,0.0,85.62045521473,-1.47383698771019,C21H25FN4O2,12,True
10.20_383.1883m/z||M-H,1080695,0.0,85.62045521473,-1.47383698785814,C21H25FN4O2,13,True
10.20_383.1883m/z||M-H,1080817,0.0,85.62045521473,-1.47383698785814,C21H25FN4O2,13,True
10.20_383.1883m/z||M-H,1083086,0.0,85.62045521473,-1.47383698785814,C21H25FN4O2,13,True
10.20_383.1883m/z||M-H,1097184,0.0,85.62045521473,-1.47383698785814,C21H25FN4O2,13,True
10.20_383.1883m/z||M-H,CSID1110674,0.0,84.3998175186336,4.98196013321979,C23H28O5,14,True
10.20_383.1883m/z||M-H,CSID116496,0.0,84.3998175186336,4.98196013321979,C23H28O5,14,True
10.20_383.1883m/z||M-H,CSID7997193,0.0,84.3998175186336,4.98196013321979,C23H28O5,14,True
10.20_383.1883m/z||M-H,CSID8493326,0.0,84.3998175186336,4.98196013321979,C23H28O5,14,True
10.20_383.1883m/z||M-H,CSID9397899,0.0,84.3998175186336,4.98196013321979,C23H28O5,14,True
10.20_383.1883m/z||M-H,CSID9409535,0.0,84.3998175186336,4.98196013321979,C23H28O5,14,True
10.20_383.1883m/z||M-H,1015954,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,1018334,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,1018698,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,1022239,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,1046230,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,1079930,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,1089424,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,996756,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,997491,0.0,83.1144722312381,1.50087614392519,C24H24N4O,15,True
10.20_383.1883m/z||M-H,1009333,0.0,83.1144722312381,1.50087614407314,C24H24N4O,16,True
10.20_383.1883m/z||M-H,1011760,0.0,83.1144722312381,1.50087614407314,C24H24N4O,16,True
10.20_383.1883m/z||M-H,993619,0.0,83.1144722312381,1.50087614407314,C24H24N4O,16,True
10.20_383.1883m/z||M-H,997441,0.0,83.1144722312381,1.50087614407314,C24H24N4O,16,True
10.20_383.1883m/z||M-H,CSID67026661,0.0,64.0832990288131,-3.26125126238551,C23H29ClN2O,17,False
10.20_383.1883m/z||M-H,CSID4384238,0.0,14.7471554718412,-3.37837832635595,C19H25BN4O4,18,False
10.28_735.5176m/z||M-H,CSID113377573,4.1,71.9937027668844,-0.728062645637146,C39H77O10P,1,True
10.28_735.5176m/z||M-H,CSID59695401,4.1,71.9937027668844,-0.728062645637146,C39H77O10P,1,True
10.28_735.5176m/z||M-H,CSID59695411,4.1,71.9937027668844,-0.728062645637146,C39H77O10P,1,True
10.28_735.5176m/z||M-H,CSID113376820,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID113377541,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID113377550,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID113377591,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID59695396,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID59695422,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID59700501,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID74878362,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID74878370,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID74878381,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID74878398,2.31,71.9937027668844,-0.728062645637146,C39H77O10P,2,True
10.28_735.5176m/z||M-H,CSID28282820,0.0,70.1618830587789,1.516262435159,C41H72N2O9,3,True
10.28_735.5176m/z||M-H,CSID28533042,0.0,70.1618830587789,1.516262435159,C41H72N2O9,3,True
10.28_735.5176m/z||M-H2O-H,CSID4472533,0.0,69.7930118585798,-3.53533976251659,C42H77NO8P+,1,False
10.54_461.3626m/z||M-H,CSID115266972,1.5,78.1977643716626,-2.15799724855248,C29H50O4,1,True
10.54_461.3626m/z||M-H,CSID66000103,1.5,78.1977643716626,-2.15799724855248,C29H50O4,1,True
10.54_461.3626m/z||M-H,CSID8632497,0.0,80.2742030720894,3.64905016644404,C25H46N6O2,2,False
10.54_461.3626m/z||M-H,CSID10258017,0.0,78.1977643716626,-2.15799724855248,C29H50O4,3,True
10.54_461.3626m/z||M-H,CSID10286570,0.0,78.1977643716626,-2.15799724855248,C29H50O4,3,True
10.54_461.3626m/z||M-H,CSID10286571,0.0,78.1977643716626,-2.15799724855248,C29H50O4,3,True
10.54_461.3626m/z||M-H,CSID115267372,0.0,78.1977643716626,-2.15799724855248,C29H50O4,3,True
10.54_461.3626m/z||M-H,CSID60596931,0.0,78.1977643716626,-2.15799724855248,C29H50O4,3,True
10.54_461.3626m/z||M-H,CSID64808391,0.0,78.1977643716626,-2.15799724855248,C29H50O4,3,True
10.54_461.3626m/z||M-H,CSID67161167,0.0,78.1977643716626,-2.15799724855248,C29H50O4,3,True
10.54_461.3626m/z||M-H,HMDB34430,0.0,78.1977643716626,-2.15817403285958,C29H50O4,4,False
10.54_461.3626m/z||M-H,HMDB39713,0.0,78.1977643716626,-2.15817403298252,C29H50O4,5,False
10.90_659.2421m/z||M-H2O-H,CSID3400563,0.0,67.5871730086086,-0.906994453983547,C48H40P2,1,False
11.11_529.3032m/z||M-H,CSID28283146,0.669,73.2201375566197,2.51484546151139,C27H46O10,1,False
11.11_529.3032m/z||M-H,CSID391742,0.662,73.2201375566197,2.51484546151139,C27H46O10,2,False
11.11_529.3032m/z||M-H,LMPK04000033,0.662,73.2201375566197,2.51546619520584,C27H46O10,3,False
11.11_529.3032m/z||M-H,CSID10258860,0.0,73.2201375566197,2.51484546151139,C27H46O10,4,False
11.11_529.3032m/z||M-H,HMDB40844,0.0,73.2201375566197,2.51546619520584,C27H46O10,5,False
11.11_529.3032m/z||M-H,CSID4477322,0.0,72.1159812803073,-0.0063256755102441,C28H42N4O6,6,True
11.11_529.3032m/z||M-H,CSID8228290,0.0,72.1159812803073,-0.0063256755102441,C28H42N4O6,6,True
11.11_529.3032m/z||M-H,CSID8251230,0.0,72.1159812803073,-0.0063256755102441,C28H42N4O6,6,True
11.11_529.3032m/z||M-H,CSID8522372,0.0,72.1159812803073,-0.0063256755102441,C28H42N4O6,6,True
11.11_529.3032m/z||M-H,HMDB30392,0.0,72.1159812803073,-0.0064831307177666,C28H42N4O6,7,False
11.11_529.3032m/z||M-H,CSID66738466,0.0,71.3613494588053,4.83237300080515,C31H48O3P2,8,False
11.39_851.5068m/z||2M-H,1020765,0.0,94.1260087062962,1.16569514741737,C23H34N6S,1,False
11.39_851.5068m/z||2M-H,CSID28684966,0.0,93.5681333142299,2.77533858471412,C30H34O2,2,False
11.41_281.2458m/z||2M-H,CSID67033233,7.96,95.5270713083654,-0.288170380558218,C7H15N3,1,False
11.41_281.2458m/z||2M-H,CSID67172852,7.9,95.5270713083654,-0.288170380558218,C7H15N3,2,False
11.43_355.1546m/z||M-H2O-H,CSID16568871,28.4,86.3844894341418,-3.10106833440339,C14H26N6O4S,1,True
11.43_355.1546m/z||M-H2O-H,CSID16569992,28.4,86.3844894341418,-3.10106833440339,C14H26N6O4S,1,True
11.43_355.1546m/z||M-H2O-H,CSID16569054,27.1,86.3844894341418,-3.10106833440339,C14H26N6O4S,2,True
11.43_355.1546m/z||M-H2O-H,CSID16570236,27.1,86.3844894341418,-3.10106833440339,C14H26N6O4S,2,True
11.43_355.1546m/z||M-H2O-H,CSID28285747,12.8,85.8688098217967,-1.27036973382694,C21H26O6,3,False
11.43_355.1546m/z||M-H2O-H,CSID10251949,12.6,85.8688098217967,-1.27036973382694,C21H26O6,4,True
11.43_355.1546m/z||M-H2O-H,CSID28289851,12.6,85.8688098217967,-1.27036973382694,C21H26O6,4,True
11.43_355.1546m/z||M-H2O-H,CSID35015114,12.6,85.8688098217967,-1.27036973382694,C21H26O6,4,True
11.43_355.1546m/z||M-H2O-H,CSID10237085,12.5,85.8688098217967,-1.27036973382694,C21H26O6,5,True
11.43_355.1546m/z||M-H2O-H,CSID28288087,12.5,85.8688098217967,-1.27036973382694,C21H26O6,5,True
11.43_355.1546m/z||M-H2O-H,CSID28286605,12.0,85.8688098217967,-1.27036973382694,C21H26O6,6,False
11.43_355.1546m/z||M-H2O-H,CSID10248373,11.9,85.8688098217967,-1.27036973382694,C21H26O6,7,True
11.43_355.1546m/z||M-H2O-H,CSID10259209,11.9,85.8688098217967,-1.27036973382694,C21H26O6,7,True
11.43_355.1546m/z||M-H2O-H,CSID23333299,11.9,85.8688098217967,-1.27036973382694,C21H26O6,7,True
11.43_355.1546m/z||M-H2O-H,CSID28289811,11.9,85.8688098217967,-1.27036973382694,C21H26O6,7,True
11.43_355.1546m/z||M-H2O-H,CSID35013151,11.9,85.8688098217967,-1.27036973382694,C21H26O6,7,True
11.43_355.1546m/z||M-H2O-H,CSID35013248,11.9,85.8688098217967,-1.27036973382694,C21H26O6,7,True
11.43_355.1546m/z||M-H2O-H,HMDB41139,11.3,85.8688098217967,-1.26917023666899,C21H26O6,8,False
11.43_355.1546m/z||M-H2O-H,CSID28289702,10.7,85.8688098217967,-1.27036973382694,C21H26O6,9,True
11.43_355.1546m/z||M-H2O-H,CSID4444829,10.7,85.8688098217967,-1.27036973382694,C21H26O6,9,True
11.43_355.1546m/z||M-H2O-H,HMDB30164,10.6,85.8688098217967,-1.26917023666899,C21H26O6,10,True
11.43_355.1546m/z||M-H2O-H,HMDB30649,10.6,85.8688098217967,-1.26917023666899,C21H26O6,10,True
11.43_355.1546m/z||M-H2O-H,HMDB30650,10.6,85.8688098217967,-1.26917023682091,C21H26O6,11,False
11.43_355.1546m/z||M-H2O-H,CSID16573812,9.08,86.3844894341418,-3.10106833440339,C14H26N6O4S,12,True
11.43_355.1546m/z||M-H2O-H,CSID16573869,9.08,86.3844894341418,-3.10106833440339,C14H26N6O4S,12,True
11.43_355.1546m/z||M-H2O-H,CSID22370191,8.78,85.8688098217967,-1.27036973382694,C21H26O6,13,False
11.43_355.1546m/z||M-H2O-H,CSID67164782,1.11,84.5622860981058,-4.84356646943222,C22H22N4O2,14,False
11.43_355.1546m/z||M-H2O-H,CSID67169876,0.886,85.8688098217967,-1.27036973382694,C21H26O6,15,False
11.43_355.1546m/z||M-H2O-H,CSID67024690,0.635,85.8688098217967,-1.27036973382694,C21H26O6,16,False
11.43_355.1546m/z||M-H2O-H,CSID24604826,0.0,89.2766954870489,-3.56609143677655,C17H29NO6P-,17,False
11.43_355.1546m/z||M-H2O-H,HMDB33534,0.0,85.8688098217967,-1.26917023666899,C21H26O6,18,True
11.43_355.1546m/z||M-H2O-H,HMDB36463,0.0,85.8688098217967,-1.26917023666899,C21H26O6,18,True
11.43_355.1546m/z||M-H2O-H,985070,0.0,85.8688098217967,-1.26917023682091,C21H26O6,19,True
11.43_355.1546m/z||M-H2O-H,985108,0.0,85.8688098217967,-1.26917023682091,C21H26O6,19,True
11.43_355.1546m/z||M-H2O-H,HMDB33537,0.0,85.8688098217967,-1.26917023682091,C21H26O6,19,True
11.43_355.1546m/z||M-H2O-H,HMDB39248,0.0,85.8688098217967,-1.26917023682091,C21H26O6,19,True
11.43_355.1546m/z||M-H2O-H,CSID10273269,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID10273270,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID10273271,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID10273272,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID21615447,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID24604464,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID24679048,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID29355726,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID35013624,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID35013625,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID35014152,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID4476682,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID8722803,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID9047731,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID9058540,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID9339796,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID9524261,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID9799711,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,CSID9999559,0.0,85.8688098217967,-1.27036973382694,C21H26O6,20,True
11.43_355.1546m/z||M-H2O-H,1004596,0.0,85.6823440350075,-1.25512161673837,C20H20N7O,21,True
11.43_355.1546m/z||M-H2O-H,1011798,0.0,85.6823440350075,-1.25512161673837,C20H20N7O,21,True
11.43_355.1546m/z||M-H2O-H,1004494,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1008939,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1018537,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1022878,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1023168,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1028288,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1029121,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1034575,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1035568,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1037828,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1050422,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1078533,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1079957,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1080355,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1081062,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1084649,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1085197,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,997049,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,999234,0.0,84.5622860981058,-4.84346988383079,C22H22N4O2,22,True
11.43_355.1546m/z||M-H2O-H,1010178,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1011210,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1012557,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1014183,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1018608,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1039166,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1040367,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1050707,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1051886,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1079945,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1081326,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1083768,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1086124,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1087351,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1088551,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1095885,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1097874,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1098896,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,1099222,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,991910,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,998404,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,999205,0.0,84.5622860981058,-4.84346988398271,C22H22N4O2,23,True
11.43_355.1546m/z||M-H2O-H,CSID28287690,0.0,84.5622860981058,-4.84356646943222,C22H22N4O2,24,True
11.43_355.1546m/z||M-H2O-H,CSID28289082,0.0,84.5622860981058,-4.84356646943222,C22H22N4O2,24,True
11.43_355.1546m/z||M-H2O-H,CSID65327456,0.0,84.5622860981058,-4.84356646943222,C22H22N4O2,24,True
11.47_455.3410m/z||M-H,CSID13090709,0.0,77.8134996820014,-4.73904096767423,C32H44N2,1,False
11.47_455.3410m/z||M-H2O-H,CSID65999204,0.0,61.5775849743987,5.01315922085568,C24H54OSi4,1,False
11.51_907.4455m/z||M-H2O-H,CSID35014488,0.0,76.5232512858453,-3.29253000855751,C50H70O16,1,False
11.51_907.4455m/z||M-H2O-H,HMDB37911,0.0,76.5232512858453,-3.29270039645177,C50H70O16,2,False
11.68_255.2318m/z||M-H,CSID10471739,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID107062,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID11271262,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID113368164,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID11531268,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID12014,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID129220,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID133527,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID14182343,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID190120,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID193186,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID19938,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID2081658,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID213075,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID214823,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID21988,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID22349,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID25941946,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID25941947,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID29023,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID30486,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID33331,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4253733,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445746,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445747,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445820,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445821,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445822,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445823,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445824,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445825,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID4445826,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID467325,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID469189,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
11.68_255.2318m/z||M-H,CSID469782,0.0,83.4780118484245,-4.38630674188659,C16H32O2,1,True
