compound_name,formula,molecular_formula,source_compound_id,description,rank,probabilidade
di-a-naphthylthallium,C20H14Tl,C20H14Tl,CSID67032626,di-a-naphthylthallium,3,
"(4Z,7Z,10Z,13Z,19Z)-15-[(2-Hydroxyethyl)sulfanyl]-17-oxo-4,7,10,13,19-docosapentaenoic acid",C24H36O4S,C24H36O4S,CSID24603892,"(4Z,7Z,10Z,13Z,19Z)-15-[(2-Hydroxyethyl)sulfanyl]-17-oxo-4,7,10,13,19-docosapentaenoic acid",1,
"(4Z,7Z,10Z,16Z,19Z)-15-[(2-Hydroxyethyl)sulfanyl]-13-oxo-4,7,10,16,19-docosapentaenoic acid",C24H36O4S,C24H36O4S,CSID24603894,"(4Z,7Z,10Z,16Z,19Z)-15-[(2-Hydroxyethyl)sulfanyl]-13-oxo-4,7,10,16,19-docosapentaenoic acid",2,
"(8R*,10R*)-10-(Benzyloxymethyl)-8-(tert-butyldimethylsilyloxy)oxecane-2,7-dione",C23H36O5Si,C23H36O5Si,CSID27289232,"(8R*,10R*)-10-(Benzyloxymethyl)-8-(tert-butyldimethylsilyloxy)oxecane-2,7-dione",3,
"10-[(Benzyloxy)methyl]-8-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}-2,7-oxecanedione",C23H36O5Si,C23H36O5Si,CSID65324228,"10-[(Benzyloxy)methyl]-8-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}-2,7-oxecanedione",4,
[3-Octyl-2-(3-octyl-2-thienyl)-1H-1λ~4~-thiophen-1-ylidene]silane,C24H38S2Si,C24H38S2Si,CSID67166579,[3-Octyl-2-(3-octyl-2-thienyl)-1H-1λ~4~-thiophen-1-ylidene]silane,5,
"1,23-Diazido-3,6,9,12,15,18,21-heptaoxatricosane",C16H32N6O7,C16H32N6O7,CSID57580302,"1,23-Diazido-3,6,9,12,15,18,21-heptaoxatricosane",6,
"4,4′-(trans-2,4-Diphenyl-1,3-cyclobutanediyl)bis(2,6-dimethylpyrimidine)",C28H28N4,C28H28N4,CSID65324589,"4,4′-(trans-2,4-Diphenyl-1,3-cyclobutanediyl)bis(2,6-dimethylpyrimidine)",7,
Pectenotoxin 2,C47H70O14,C47H70O14,HMDB33491,Pectenotoxin 2,1,
Avermectin B1b,C47H70O14,C47H70O14,CSID16735635,Avermectin B1b,2,
Avermectin B1b,C47H70O14,C47H70O14,LMPK04000020,Avermectin B1b,3,
"cycloheptyl 3-methyl-4-oxo-6-(3,4,5-trimethoxyphenyl)-1,5,6,7-tetrahydroindole-2-carboxylate",C26H32NO6,C26H32NO6,1075677,"cycloheptyl 3-methyl-4-oxo-6-(3,4,5-trimethoxyphenyl)-1,5,6,7-tetrahydroindole-2-carboxylate",3,
"cyclohexylmethyl 3-methyl-4-oxo-6-(3,4,5-trimethoxyphenyl)-1,5,6,7-tetrahydroindole-2-carboxylate",C26H32NO6,C26H32NO6,1082860,"cyclohexylmethyl 3-methyl-4-oxo-6-(3,4,5-trimethoxyphenyl)-1,5,6,7-tetrahydroindole-2-carboxylate",4,
"2-N-(4-phenoxyphenyl)-6-[(4-pyridin-2-ylpiperazin-1-yl)methyl]-1,3,5-triazine-2,4-diamine",C25H26N8O,C25H26N8O,1084673,"2-N-(4-phenoxyphenyl)-6-[(4-pyridin-2-ylpiperazin-1-yl)methyl]-1,3,5-triazine-2,4-diamine",5,
"1′-[3-(3,4-Dihydro-1,5-naphthyridin-1(2H)-yl)-1H-pyrazolo[3,4-b]pyrazin-6-yl]-3H-spiro[1-benzofuran-2,4′-piperidin]-3-amine",C25H26N8O,C25H26N8O,CSID129319530,"1′-[3-(3,4-Dihydro-1,5-naphthyridin-1(2H)-yl)-1H-pyrazolo[3,4-b]pyrazin-6-yl]-3H-spiro[1-benzofuran-2,4′-piperidin]-3-amine",6,
"3-Ethyl-4-{3-isopropyl-4-[4-(1-methyl-1H-pyrazol-4-yl)-1H-imidazol-1-yl]-1H-pyrazolo[3,4-b]pyridin-1-yl}benzamide",C25H26N8O,C25H26N8O,CSID58796458,"3-Ethyl-4-{3-isopropyl-4-[4-(1-methyl-1H-pyrazol-4-yl)-1H-imidazol-1-yl]-1H-pyrazolo[3,4-b]pyridin-1-yl}benzamide",7,
Methyl N-methacryloyl-L-histidinate,C11H15N3O3,C11H15N3O3,CSID21376561,Methyl N-methacryloyl-L-histidinate,1,
"Ethyl 5-(hydrazinocarbonyl)-2,6-dimethylnicotinate",C11H15N3O3,C11H15N3O3,CSID2909985,"Ethyl 5-(hydrazinocarbonyl)-2,6-dimethylnicotinate",2,
(2S)-2-Amino-5-oxo-5-(1-phenylhydrazino)pentanoic acid (non-preferred name),C11H15N3O3,C11H15N3O3,CSID66424667,(2S)-2-Amino-5-oxo-5-(1-phenylhydrazino)pentanoic acid (non-preferred name),3,
4-Oxo-4-{[2-(2-pyridinylamino)ethyl]amino}butanoic acid,C11H15N3O3,C11H15N3O3,CSID66738477,4-Oxo-4-{[2-(2-pyridinylamino)ethyl]amino}butanoic acid,4,
2-[(E)-{[2-(Ethylamino)ethyl]imino}methyl]-4-nitrophenol,C11H15N3O3,C11H15N3O3,CSID67169074,2-[(E)-{[2-(Ethylamino)ethyl]imino}methyl]-4-nitrophenol,5,
N-(3-Aminopropyl)-N′-(2-hydroxyphenyl)ethanediamide,C11H15N3O3,C11H15N3O3,CSID67170028,N-(3-Aminopropyl)-N′-(2-hydroxyphenyl)ethanediamide,6,
(4S)-4-Amino-5-oxo-5-(1-phenylhydrazino)pentanoic acid (non-preferred name),C11H15N3O3,C11H15N3O3,CSID67172405,(4S)-4-Amino-5-oxo-5-(1-phenylhydrazino)pentanoic acid (non-preferred name),7,
Glycyl-L-tyrosinamide,C11H15N3O3,C11H15N3O3,CSID91425,Glycyl-L-tyrosinamide,8,
6-methyl-2-(2-morpholin-4-yl-2-oxoethyl)pyridazin-3-one,C11H15N3O3,C11H15N3O3,1048947,6-methyl-2-(2-morpholin-4-yl-2-oxoethyl)pyridazin-3-one,9,
1-(1-methyl-6-oxopyridazin-4-yl)piperidine-3-carboxylic acid,C11H15N3O3,C11H15N3O3,1095723,1-(1-methyl-6-oxopyridazin-4-yl)piperidine-3-carboxylic acid,10,
N-α-t-Boc-L-histidine,C11H17N3O4,C11H17N3O4,CSID78758,N-α-t-Boc-L-histidine,1,
HC Blue 1,C11H17N3O4,C11H17N3O4,CSID16758,HC Blue 1,2,
BOC-D-HIS-OH,C11H17N3O4,C11H17N3O4,CSID2006880,BOC-D-HIS-OH,3,
"N-[2-[5-(methoxymethyl)-1,2,4-oxadiazol-3-yl]ethyl]oxolane-2-carboxamide",C11H17N3O4,C11H17N3O4,1032330,"N-[2-[5-(methoxymethyl)-1,2,4-oxadiazol-3-yl]ethyl]oxolane-2-carboxamide",4,
N-(Trimethylsilyl)-2-[(trimethylsilyl)oxy]pyrimidin-4-amine,C10H21N3OSi2,C10H21N3OSi2,CSID78857,N-(Trimethylsilyl)-2-[(trimethylsilyl)oxy]pyrimidin-4-amine,5,
"N-(Dimethylsilyl)-N,1,1-trimethylsilanamine",C5H15NSi2,C5H15NSi2,CSID10428159,"N-(Dimethylsilyl)-N,1,1-trimethylsilanamine",1,
"N-(Dimethylsilyl)-1,1,1-trimethylsilanamine",C5H16NSi2,C5H16NSi2,CSID65999918,"N-(Dimethylsilyl)-1,1,1-trimethylsilanamine",2,
"N,N-dimethyl-1-[1-(2-methylpropylcarbamoyl)azetidin-3-yl]triazole-4-carboxamide",C13H22N6O2,C13H22N6O2,1091469,"N,N-dimethyl-1-[1-(2-methylpropylcarbamoyl)azetidin-3-yl]triazole-4-carboxamide",1,
"3a,7-Dimethyl-6-phenyl-5-(trimethylsilyl)-2,3,3a,4-tetrahydro-1H-inden-2-ol",C20H28OSi,C20H28OSi,CSID65327426,"3a,7-Dimethyl-6-phenyl-5-(trimethylsilyl)-2,3,3a,4-tetrahydro-1H-inden-2-ol",1,
"2-[1-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)-4-penten-2-yl]-1-benzofuran",C19H25BO3,C19H25BO3,CSID65327411,"2-[1-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)-4-penten-2-yl]-1-benzofuran",2,
"N-(2,3-dimethylcyclohexyl)-1-(4-methylthieno[3,2-b]pyrrole-5-carbonyl)piperidine-3-carboxamide",C22H31N3O2S,C22H31N3O2S,1027776,"N-(2,3-dimethylcyclohexyl)-1-(4-methylthieno[3,2-b]pyrrole-5-carbonyl)piperidine-3-carboxamide",1,
"3-(4-cyclohexylpiperazine-1-carbonyl)-2-methyl-5-propylthieno[3,2-c]pyridin-4-one",C22H31N3O2S,C22H31N3O2S,1093268,"3-(4-cyclohexylpiperazine-1-carbonyl)-2-methyl-5-propylthieno[3,2-c]pyridin-4-one",2,
N-({[1-(2-Chlorophenoxy)-3-(heptylsulfanyl)-2-propanyl]oxy}methyl)-N-ethylethanamine,C21H36ClNO2S,C21H36ClNO2S,CSID67493282,N-({[1-(2-Chlorophenoxy)-3-(heptylsulfanyl)-2-propanyl]oxy}methyl)-N-ethylethanamine,3,
"(10R,11E,14R)-10-Hydroxy-14-pentyloxacyclotetradec-11-ene-2,13-dione",C18H30O4,C18H30O4,CSID78438808,"(10R,11E,14R)-10-Hydroxy-14-pentyloxacyclotetradec-11-ene-2,13-dione",1,
"(9Z)-11,14-Dihydroxy-9-octadecen-12-ynoic acid",C18H30O4,C18H30O4,CSID113368290,"(9Z)-11,14-Dihydroxy-9-octadecen-12-ynoic acid",2,
(4Z)-2-[(2Z)-2-Octen-1-yl]-4-decenedioic acid,C18H30O4,C18H30O4,CSID113368450,(4Z)-2-[(2Z)-2-Octen-1-yl]-4-decenedioic acid,3,
"(9E)-10-[(2R,3R)-3-Hexyl-2-oxiranyl]-8-oxo-9-decenoic acid",C18H30O4,C18H30O4,CSID115266979,"(9E)-10-[(2R,3R)-3-Hexyl-2-oxiranyl]-8-oxo-9-decenoic acid",4,
"(9E,11E,13R)-13-Hydroxy-8-oxo-9,11-octadecadienoic acid",C18H30O4,C18H30O4,CSID115266980,"(9E,11E,13R)-13-Hydroxy-8-oxo-9,11-octadecadienoic acid",5,
porrigenic acid,C18H30O4,C18H30O4,CSID28284724,porrigenic acid,6,
(+)-oploxyne B,C18H30O4,C18H30O4,CSID29784915,(+)-oploxyne B,7,
"(10E)-9,12-Dioxo-10-octadecenoic acid",C18H30O4,C18H30O4,CSID4864007,"(10E)-9,12-Dioxo-10-octadecenoic acid",8,
"(6Z,9E,12Z)-9-Hydroperoxy-6,9,12-octadecatrienoic acid",C18H30O4,C18H30O4,CSID67160089,"(6Z,9E,12Z)-9-Hydroperoxy-6,9,12-octadecatrienoic acid",9,
"2-Dodecanoyl-3,6-dihydroxy-2-cyclohexen-1-one",C18H30O4,C18H30O4,CSID20005911,"2-Dodecanoyl-3,6-dihydroxy-2-cyclohexen-1-one",10,
"(3Z)-5,6,8-Trihydroxy-14-pentyloxacyclotetradec-3-en-2-one",C18H32O5,C18H32O5,CSID28283010,"(3Z)-5,6,8-Trihydroxy-14-pentyloxacyclotetradec-3-en-2-one",1,
"(4S,6S,7Z,9S,10S)-4,6,9-Trihydroxy-10-nonyl-3,4,5,6,9,10-hexahydro-2H-oxecin-2-one",C18H32O5,C18H32O5,CSID28287160,"(4S,6S,7Z,9S,10S)-4,6,9-Trihydroxy-10-nonyl-3,4,5,6,9,10-hexahydro-2H-oxecin-2-one",2,
"(4R,5E,7R,8R,10S)-4,7,8-Trihydroxy-10-nonyl-3,4,7,8,9,10-hexahydro-2H-oxecin-2-one",C18H32O5,C18H32O5,CSID28522726,"(4R,5E,7R,8R,10S)-4,7,8-Trihydroxy-10-nonyl-3,4,7,8,9,10-hexahydro-2H-oxecin-2-one",3,
seimatopolide A,C18H32O5,C18H32O5,CSID30830044,seimatopolide A,4,
"(12E)-9,10-Dihydroxy-8-oxo-12-octadecenoic acid",C18H32O5,C18H32O5,CSID35014972,"(12E)-9,10-Dihydroxy-8-oxo-12-octadecenoic acid",5,
"2,3-dinor-8-epi-prostaglandin F1α",C18H32O5,C18H32O5,CSID7827805,"2,3-dinor-8-epi-prostaglandin F1α",6,
"(1R,5S,7S,9S,11R,13S)-13-Hydroxy-7-methoxy-9-methyl-5-propyl-4,15-dioxabicyclo[9.3.1]pentadecan-3-one",C18H32O5,C18H32O5,CSID21169151,"(1R,5S,7S,9S,11R,13S)-13-Hydroxy-7-methoxy-9-methyl-5-propyl-4,15-dioxabicyclo[9.3.1]pentadecan-3-one",7,
"7-[(4R)-2,4-Dihydroxyundecyl]-2,6-dioxabicyclo[3.3.1]nonan-3-one",C18H32O5,C18H32O5,CSID28285194,"7-[(4R)-2,4-Dihydroxyundecyl]-2,6-dioxabicyclo[3.3.1]nonan-3-one",8,
"7-[(2R,4R)-2,4-Dihydroxyundecyl]-2,6-dioxabicyclo[3.3.1]nonan-3-one",C18H32O5,C18H32O5,CSID28287115,"7-[(2R,4R)-2,4-Dihydroxyundecyl]-2,6-dioxabicyclo[3.3.1]nonan-3-one",9,
"(1R,7R)-7-[(2R,4R)-2,4-Dihydroxyundecyl]-2,6-dioxabicyclo[3.3.1]nonan-3-one",C18H32O5,C18H32O5,CSID28289337,"(1R,7R)-7-[(2R,4R)-2,4-Dihydroxyundecyl]-2,6-dioxabicyclo[3.3.1]nonan-3-one",10,
4-(Dimethylamino)-1-methyl-2(1H)-pyrimidinone,C7H11N3O,C7H11N3O,CSID121171,4-(Dimethylamino)-1-methyl-2(1H)-pyrimidinone,1,
4-(1H-Imidazol-2-yl)morpholine,C7H11N3O,C7H11N3O,CSID14043764,4-(1H-Imidazol-2-yl)morpholine,2,
3-Amino-4-(1H-imidazol-2-yl)butan-2-one,C7H11N3O,C7H11N3O,CSID19993614,3-Amino-4-(1H-imidazol-2-yl)butan-2-one,3,
"1-Amino-4a,5,6,7-tetrahydropyrrolo[1,2-c]pyrimidin-3(4H)-one",C7H11N3O,C7H11N3O,CSID28286160,"1-Amino-4a,5,6,7-tetrahydropyrrolo[1,2-c]pyrimidin-3(4H)-one",4,
(2Z)-2-Cyano-3-(dimethylamino)-2-butenamide,C7H11N3O,C7H11N3O,CSID4899012,(2Z)-2-Cyano-3-(dimethylamino)-2-butenamide,5,
"N-(2,5-Dimethylpyrazol-3-yl)acetamide",C7H11N3O,C7H11N3O,CSID499222,"N-(2,5-Dimethylpyrazol-3-yl)acetamide",6,
Acetylhistamine,C7H11N3O,C7H11N3O,CSID62805,Acetylhistamine,7,
"4,6-Diethyl-1,2,3-triazin-5-ol",C7H11N3O,C7H11N3O,CSID65998195,"4,6-Diethyl-1,2,3-triazin-5-ol",8,
"3,4,4a,5,6,7-Hexahydropyrido[4,3-d]pyrimidin-2(1H)-one",C7H11N3O,C7H11N3O,CSID67034464,"3,4,4a,5,6,7-Hexahydropyrido[4,3-d]pyrimidin-2(1H)-one",9,
3-Amino-2-oxo-3-azepanecarbonitrile,C7H11N3O,C7H11N3O,CSID67036103,3-Amino-2-oxo-3-azepanecarbonitrile,10,
dysifragilisin A,C18H26O4,C18H26O4,CSID27024068,dysifragilisin A,1,
"(4R,6R)-4-Hydroxy-6-{2-[(1S,6R,8S,8aR)-8-hydroxy-6-methyl-1,2,6,7,8,8a-hexahydro-1-naphthalenyl]ethyl}tetrahydro-2H-pyran-2-one",C18H26O4,C18H26O4,CSID65328888,"(4R,6R)-4-Hydroxy-6-{2-[(1S,6R,8S,8aR)-8-hydroxy-6-methyl-1,2,6,7,8,8a-hexahydro-1-naphthalenyl]ethyl}tetrahydro-2H-pyran-2-one",2,
Compactin diol lactone,C18H26O4,C18H26O4,CSID151560,Compactin diol lactone,3,
"5-[(2E)-3,7-Dimethyl-2,6-octadien-1-yl]-3-methoxy-6-methyl-1,2,4-benzenetriol",C18H26O4,C18H26O4,CSID129307231,"5-[(2E)-3,7-Dimethyl-2,6-octadien-1-yl]-3-methoxy-6-methyl-1,2,4-benzenetriol",4,
3-geranyl-4-hydroxy-6-(2-hydroxypropyl)-2-pyrone,C18H26O4,C18H26O4,CSID20056964,3-geranyl-4-hydroxy-6-(2-hydroxypropyl)-2-pyrone,5,
"(7R,10S)-2,10-Dihydroxy-4-methoxy-7-methyl-7,8,9,10,11,12,13,14-octahydrobenzo[12]annulen-5(6H)-one",C18H26O4,C18H26O4,CSID28282992,"(7R,10S)-2,10-Dihydroxy-4-methoxy-7-methyl-7,8,9,10,11,12,13,14-octahydrobenzo[12]annulen-5(6H)-one",6,
4-{[6-(Tetrahydro-2H-pyran-2-yloxy)hexyl]oxy}benzaldehyde,C18H26O4,C18H26O4,CSID67158094,4-{[6-(Tetrahydro-2H-pyran-2-yloxy)hexyl]oxy}benzaldehyde,7,
"2-[Cyclohexyl(3-thienyl)methyl]-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",C17H27BO2S,C17H27BO2S,CSID65328040,"2-[Cyclohexyl(3-thienyl)methyl]-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",8,
"1-(3,5-dimethyl-1H-pyrrole-2-carbonyl)-N-(2-methoxyethyl)piperidine-3-carboxamide",C16H24N3O3,C16H24N3O3,1087939,"1-(3,5-dimethyl-1H-pyrrole-2-carbonyl)-N-(2-methoxyethyl)piperidine-3-carboxamide",9,
N-acetylhistamine,C14H22N6O2,C14H22N6O2,CSID59696689,N-acetylhistamine,10,
"14,18-Dihydroxy-12-oxo-9,13,15-octadecatrienoic acid",C18H28O5,C18H28O5,CSID20143730,"14,18-Dihydroxy-12-oxo-9,13,15-octadecatrienoic acid",1,
"(9Z,13Z,15Z)-14,18-Dihydroxy-12-oxo-9,13,15-octadecatrienoic acid",C18H28O5,C18H28O5,CSID4472339,"(9Z,13Z,15Z)-14,18-Dihydroxy-12-oxo-9,13,15-octadecatrienoic acid",2,
"(9Z,13Z,15E)-14,18-Dihydroxy-12-oxooctadeca-9,13,15-trienoic acid",C18H28O5,C18H28O5,CSID4943077,"(9Z,13Z,15E)-14,18-Dihydroxy-12-oxooctadeca-9,13,15-trienoic acid",3,
"4a-Hydroxy-2-methoxy-7,7,8b-trimethyldecahydrocyclopropa[4,5]indeno[5,6-c]furan-5-yl acetate",C18H28O5,C18H28O5,CSID35013646,"4a-Hydroxy-2-methoxy-7,7,8b-trimethyldecahydrocyclopropa[4,5]indeno[5,6-c]furan-5-yl acetate",4,
Cibaric acid,C18H28O5,C18H28O5,HMDB38580,Cibaric acid,5,
Lactapiperanol D,C18H28O5,C18H28O5,HMDB33631,Lactapiperanol D,6,
"(3Z)-5-{(1R,2R,5S)-5-Hydroxy-2-[(1E,3S)-3-hydroxy-1-octen-1-yl]-3-oxocyclopentyl}-3-pentenoic acid",C18H28O5,C18H28O5,CSID113369431,"(3Z)-5-{(1R,2R,5S)-5-Hydroxy-2-[(1E,3S)-3-hydroxy-1-octen-1-yl]-3-oxocyclopentyl}-3-pentenoic acid",7,
"2,3-dinor-prostaglandin E2",C18H28O5,C18H28O5,CSID29368109,"2,3-dinor-prostaglandin E2",8,
"(2E,4E,7R)-11-[(2R,3R)-3-(Hydroxymethyl)-4-oxo-2-oxetanyl]-3,5,7-trimethyl-2,4-undecadienoic acid",C18H28O5,C18H28O5,CSID65793689,"(2E,4E,7R)-11-[(2R,3R)-3-(Hydroxymethyl)-4-oxo-2-oxetanyl]-3,5,7-trimethyl-2,4-undecadienoic acid",9,
6-(Hydroxymethyl)-4-oxo-4H-pyran-3-yl laurate,C18H28O5,C18H28O5,CSID67490521,6-(Hydroxymethyl)-4-oxo-4H-pyran-3-yl laurate,10,
TRIETHANOLAMINE LAUROYL METHYLAMINOPROPIONATE,C22H46N2O6,C22H46N2O6,CSID32699614,TRIETHANOLAMINE LAUROYL METHYLAMINOPROPIONATE,1,
glu-ile-thr,C15H27N3O7,C15H27N3O7,CSID16570537,glu-ile-thr,1,
glu-leu-thr,C15H27N3O7,C15H27N3O7,CSID16570557,glu-leu-thr,2,
glu-thr-ile,C15H27N3O7,C15H27N3O7,CSID16570668,glu-thr-ile,3,
glu-thr-leu,C15H27N3O7,C15H27N3O7,CSID16570669,glu-thr-leu,4,
ile-glu-thr,C15H27N3O7,C15H27N3O7,CSID16571989,ile-glu-thr,5,
ile-thr-glu,C15H27N3O7,C15H27N3O7,CSID16572197,ile-thr-glu,6,
leu-glu-thr,C15H27N3O7,C15H27N3O7,CSID16572378,leu-glu-thr,7,
leu-thr-glu,C15H27N3O7,C15H27N3O7,CSID16572569,leu-thr-glu,8,
thr-glu-ile,C15H27N3O7,C15H27N3O7,CSID16574671,thr-glu-ile,9,
thr-glu-leu,C15H27N3O7,C15H27N3O7,CSID16574672,thr-glu-leu,10,
"N-{3-[(4,6-Diamino-1,3,5-triazin-2-yl)amino]-1,4-dioxo-1,4-dihydro-2-naphthalenyl}acetamide",C15H13N7O3,C15H13N7O3,CSID67498139,"N-{3-[(4,6-Diamino-1,3,5-triazin-2-yl)amino]-1,4-dioxo-1,4-dihydro-2-naphthalenyl}acetamide",1,
"(4E)-4-{(2Z)-2-[(4-Amino-1-carboxy-4-oxobutyl)imino]ethylidene}-1,2,3,4-tetrahydro-2,6-pyridinedicarboxylic acid (non-preferred name)",C14H17N3O7,C14H17N3O7,CSID129307408,"(4E)-4-{(2Z)-2-[(4-Amino-1-carboxy-4-oxobutyl)imino]ethylidene}-1,2,3,4-tetrahydro-2,6-pyridinedicarboxylic acid (non-preferred name)",2,
Vulgaxanthin-I,C14H17N3O7,C14H17N3O7,CSID30791219,Vulgaxanthin-I,3,
Vulgaxanthin I,C14H17N3O7,C14H17N3O7,HMDB29840,Vulgaxanthin I,4,
"2,6-Pyridinedicarboxylic acid, 4-(((4-amino-1-carboxy-4-oxobutyl)imino)ethylidene)-1,2,3,4-tetrahydro-",C14H17N3O7,C14H17N3O7,CSID4474640,"2,6-Pyridinedicarboxylic acid, 4-(((4-amino-1-carboxy-4-oxobutyl)imino)ethylidene)-1,2,3,4-tetrahydro-",5,
"N-cyclopentyl-1,2-dimethyl-5-(4-methyl-1,3-thiazol-2-yl)pyrrole-3-sulfonamide",C15H21N3O2S2,C15H21N3O2S2,1009531,"N-cyclopentyl-1,2-dimethyl-5-(4-methyl-1,3-thiazol-2-yl)pyrrole-3-sulfonamide",6,
"4-[1-(2-methylpropyl)pyrrolo[2,3-b]pyridin-3-yl]sulfonylthiomorpholine",C15H21N3O2S2,C15H21N3O2S2,1027581,"4-[1-(2-methylpropyl)pyrrolo[2,3-b]pyridin-3-yl]sulfonylthiomorpholine",7,
"N-[2-(dimethylamino)ethyl]-2-methyl-5-(2-methyl-1,3-thiazol-4-yl)benzenesulfonamide",C15H21N3O2S2,C15H21N3O2S2,1088420,"N-[2-(dimethylamino)ethyl]-2-methyl-5-(2-methyl-1,3-thiazol-4-yl)benzenesulfonamide",8,
"2-(1,5-dimethyl-4-piperidin-1-ylsulfonylpyrrol-2-yl)-4-methyl-1,3-thiazole",C15H21N3O2S2,C15H21N3O2S2,992771,"2-(1,5-dimethyl-4-piperidin-1-ylsulfonylpyrrol-2-yl)-4-methyl-1,3-thiazole",9,
"3-Amino-6-anilino-2-(3-chloropropyl)-4-oxo-N-phenyl-3,4-dihydrothieno[3,2-d]pyrimidine-7-carboxamide",C22H20ClN5O2S,C22H20ClN5O2S,CSID67155948,"3-Amino-6-anilino-2-(3-chloropropyl)-4-oxo-N-phenyl-3,4-dihydrothieno[3,2-d]pyrimidine-7-carboxamide",1,
"N-(6-chloro-1,3-benzothiazol-2-yl)-2-[3-(piperidine-1-carbonyl)indazol-1-yl]acetamide",C22H20ClN5O2S,C22H20ClN5O2S,1014336,"N-(6-chloro-1,3-benzothiazol-2-yl)-2-[3-(piperidine-1-carbonyl)indazol-1-yl]acetamide",2,
"Hexamethyl 2,2′,2″-(1,3,5-triazinane-2,4,6-triylidene)trimalonate",C18H21N3O12,C18H21N3O12,CSID4722446,"Hexamethyl 2,2′,2″-(1,3,5-triazinane-2,4,6-triylidene)trimalonate",1,
"Disodium 2-({4-[2-(2-amino-4-oxo-4,7-dihydro-3H-pyrrolo[2,3-d]pyrimidin-5-yl)ethyl]benzoyl}amino)pentanedioate",C20H19N5Na2O6,C20H19N5Na2O6,CSID10633649,"Disodium 2-({4-[2-(2-amino-4-oxo-4,7-dihydro-3H-pyrrolo[2,3-d]pyrimidin-5-yl)ethyl]benzoyl}amino)pentanedioate",2,
Pemetrexed disodium,C20H19N5Na2O6,C20H19N5Na2O6,CSID5293408,Pemetrexed disodium,3,
"Ethyl (2S,3R,4S)-3-cyano-4-formyl-4-methyl-1-[(4-nitrophenyl)sulfonyl]-2-phenyl-3-pyrrolidinecarboxylate",C22H21N3O7S,C22H21N3O7S,CSID29763527,"Ethyl (2S,3R,4S)-3-cyano-4-formyl-4-methyl-1-[(4-nitrophenyl)sulfonyl]-2-phenyl-3-pyrrolidinecarboxylate",4,
"N-(5-chloro-2,4-dimethoxyphenyl)-2-[5-(4-fluorophenyl)-7-methyl-3-oxo-[1,2,4]triazolo[4,3-c]pyrimidin-2-yl]acetamide",C22H19ClFN5O4,C22H19ClFN5O4,1020096,"N-(5-chloro-2,4-dimethoxyphenyl)-2-[5-(4-fluorophenyl)-7-methyl-3-oxo-[1,2,4]triazolo[4,3-c]pyrimidin-2-yl]acetamide",5,
"(4S)-4-Hydroxy-4-[(1E)-3-hydroxy-4-{[(1R,2R,3S,4R,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)cyclohexyl]oxy}-1-buten-1-yl]-3,5,5-trimethyl-2-cyclohexen-1-one",C20H32O8,C20H32O8,CSID28283017,"(4S)-4-Hydroxy-4-[(1E)-3-hydroxy-4-{[(1R,2R,3S,4R,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)cyclohexyl]oxy}-1-buten-1-yl]-3,5,5-trimethyl-2-cyclohexen-1-one",1,
"4-{[(3E,5R,6S,15S,16R)-5,15-Dihydroxy-16-methyl-2-oxooxacyclohexadec-3-en-6-yl]oxy}-4-oxobutanoic acid",C20H32O8,C20H32O8,CSID78438926,"4-{[(3E,5R,6S,15S,16R)-5,15-Dihydroxy-16-methyl-2-oxooxacyclohexadec-3-en-6-yl]oxy}-4-oxobutanoic acid",2,
"4-{[(3E,5R,6S,16S)-5-Hydroxy-16-(hydroxymethyl)-2-oxooxacyclohexadec-3-en-6-yl]oxy}-4-oxobutanoic acid",C20H32O8,C20H32O8,CSID78438927,"4-{[(3E,5R,6S,16S)-5-Hydroxy-16-(hydroxymethyl)-2-oxooxacyclohexadec-3-en-6-yl]oxy}-4-oxobutanoic acid",3,
arg-glu-pro,C16H28N6O6,C16H28N6O6,CSID16568891,arg-glu-pro,4,
arg-pro-glu,C16H28N6O6,C16H28N6O6,CSID16569055,arg-pro-glu,5,
Glu-arg-pro,C16H28N6O6,C16H28N6O6,CSID16570384,Glu-arg-pro,6,
glu-pro-arg,C16H28N6O6,C16H28N6O6,CSID16570621,glu-pro-arg,7,
pro-arg-glu,C16H28N6O6,C16H28N6O6,CSID16573813,pro-arg-glu,8,
pro-glu-arg,C16H28N6O6,C16H28N6O6,CSID16573889,pro-glu-arg,9,
Glu Pro Arg,C16H28N6O6,C16H28N6O6,23172,Glu Pro Arg,10,
Spongipregnoloside D,C40H64O16,C40H64O16,CSID9247969,Spongipregnoloside D,1,
Russelioside B,C40H66O17,C40H66O17,CSID10248966,Russelioside B,1,
Russelioside D,C40H66O17,C40H66O17,CSID10248967,Russelioside D,2,
